,URL,Page_Source,text
1719,https://www.fbi.gov/contact-us/field-offices/columbia/news/nigerian-man-extradited-to-the-us-after-being-indicted-for-sextortion-scheme-that-caused-death-of-south-carolina-teen,13,"An official website of the United States government COLUMBIA, S.C. — Hassanbunhussein Abolore Lawal (luh-wall), 24, of Osun State, Nigeria, has been extradited to the United States from Nigeria to face prosecution in a partially unsealed indictment for the sextortion of a South Carolina minor, which led to the victim’s death. This investigation was launched after Gavin Guffey, a 17-year-old from Rock Hill, died by suicide in July 2022 after being victimized by Lawal’s scheme. Lawal allegedly posed as a young woman on social media and coerced the teen into sending compromising photos. He then extorted and sent harassing messages to the teen threatening to leak the photos and ruin his reputation unless the teen sent him money. Lawal later did the same to members of his family. The five-count federal indictment charges Lawal with child exploitation resulting in death, the production and distribution of child sexual abuse material, coercion and enticement of a minor, cyberstalking resulting in death, interstate threats with intent to extort, and aiding/abetting. In addition to victimizing the teen in every count, the indictment alleges Lawal targeted the minor victim’s family in the stalking and extortion charges. Lawal faces up to life in prison, and mandatory minimum prison sentences on multiple counts. The child exploitation resulting in death count carries a mandatory 30-year sentence. He also faces mandatory restitution, where the court may order Lawal to pay for losses incurred by the family as a result of his scheme. The indictment was returned by a federal Grand Jury in South Carolina in October 2023. On Jan. 24, following extradition proceedings in Nigeria, agents with the FBI Columbia Field Office took custody of Lawal in Lagos, Nigeria and executed the removal with assistance from Nigerian law enforcement. “We will not allow predators who target our children to hide behind a keyboard or across the ocean. Today we honor Gavin’s life and continue our fight against sextortion by holding this defendant accountable,” said U.S. Attorney Adair Ford Boroughs for the District of South Carolina. “This investigation and extradition are the result of tremendous law enforcement coordination both in the United States and Nigeria. We’re grateful to the many agencies who helped make this day possible.” “This indictment represents the culmination of countless hours of dedicated work done by our investigators both here and abroad,” said Steve Jensen, Special Agent in Charge of the FBI Columbia Field Office. “The defendant’s alleged actions are reprehensible resulting in the tragic loss of a young man’s life. We remain steadfast in our commitment to holding criminals accountable, especially those who target our children and endanger their lives, no matter where they are.” U.S. Attorney Boroughs and SAC Jensen thanked the U.S. Department of Justice’s Office of International Affairs (OIA), and U.S. State Department for their help in facilitating the arrest and extradition of Lawal. Nigerian law enforcement provided critical assistance in the identification, investigation, arrest, and extradition of Lawal. U.S. Attorney Boroughs and SAC Jensen extend their appreciation and thanks to the Economic and Financial Crimes Commission (EFCC), the Nigerian Attorney General’s Office – Ministry of Justice, and all other involved Nigerian authorities for their important partnership in this case. This case is part of Project Safe Childhood, a nationwide initiative designed to protect children from online exploitation and abuse. The U.S. Attorney’s Office, county prosecutor's offices, the Internet Crimes Against Children task force (ICAC), federal, state, tribal, and local law enforcement are working closely together to locate, apprehend, and prosecute individuals who exploit children. The partners in Project Safe Childhood work to educate local communities about the dangers of online child exploitation, and to teach children how to protect themselves. For more information about Project Safe Childhood, please visit the following website: www.projectsafechildhood.govLinks to other government and non-government sites will typically appear with the “external link” icon to indicate that you are leaving the Department of Justice website when you click the link.. Individuals with information or concerns about possible child exploitation should contact local law enforcement officials. If someone you know is being victimized by sextortion, please report to local law enforcement and to the FBI. Learn more about sextortion and find resources for parents, caregivers, and teachers. The case was investigated by the FBI Columbia Field Office, the FBI's Violent Crimes Against Children Section and International Operations Division, the South Carolina Law Enforcement Division, and the York County Sheriff’s Office. Assistant U.S. Attorneys Elliott B. Daniels, Lothrop Morris, and Michael Shedd are prosecuting the case. All charges in the indictment are merely accusations and that defendants are presumed innocent unless and until proven guilty beyond a reasonable doubt in a court of law. CHARLESTON, S.C. — A Lowcountry firefighter accused of the sexual exploitation of a child has been arraigned in federal court. A federal grand jury returned a four-count indictment against John Lewis Cottrell... GREENVILLE, S.C. — Luis Alfred Romero, 37, of Omaha, Nebraska, has been sentenced to more than nine years in federal prison for distributing child sexual abuse material. COLUMBIA, S.C. — Matthew Valkinburg, 35, of Pueblo, Colorado, has been sentenced to more than seven years in federal prison after pleading guilty to possessing child sexual abuse material. Valkinburg... District of South Carolina Main Office:
Wells Fargo Building
1441 Main Street Suite 500
Columbia, SC 29201 Columbia: (803) 929-3000
Charleston: (843) 727-4381
Greenville: (864) 282-2100
Florence: (843) 665-6688 Have a question about Government Services?"
1198,https://www.fbi.gov/contact-us/field-offices/atlanta/news/justice-department-announces-north-georgia-results-of-operation-restore-justice,7,"An official website of the United States government ATLANTA – Between April 28, 2025 through May 1, 2025, the Federal Bureau of Investigation (FBI) conducted Operation Restore Justice, a coordinated enforcement effort, by all 55 FBI field offices, United States Attorneys’ Offices across the country, and the Child Exploitation and Obscenity Section of the Department of Justice’s Criminal Division (CEOS), to identify, track, and arrest child sex offenders.  The operation resulted in the rescue of 115 children and the arrests of 205 subjects, including six individuals charged in the Northern District of Georgia: Austin Hunter Bedingfield, 27, of Douglasville; Ian Dudar, 26, of Roswell; Kenneth Frazier, 30, of Powder Springs; Eduardo Gardea, 26, of Norcross; Connie Lynn Thompson, 52, of Grantville; and Christopher Welcher, 44, of Grantville. “The Department of Justice will never stop fighting to protect victims – especially child victims – and we will not rest until we hunt down, arrest, and prosecute every child predator who preys on the most vulnerable among us,” said Attorney General Pamela Bondi. “I am grateful to the FBI and their state and local partners for their incredible work in Operation Restore Justice and have directed my prosecutors not to negotiate.” “Sex crimes against minors are especially heinous,” said U.S. Attorney Theodore S. Hertzberg. “We commend our federal and local law enforcement partners for their tireless efforts to hold accountable those who prey on children and achieve a measure of justice for the victims and their families.” “Every child deserves to grow up free from fear and exploitation, and the FBI will continue to be relentless in our pursuit of those who exploit the most vulnerable among us,” said FBI Director Kash Patel. “Operation Restore Justice proves that no predator is out of reach and no child will be forgotten. By leveraging the strength of all our field offices and our federal, state, and local partners, we’re sending a clear message: there is no place to hide for those who prey on children.” “Our commitment is resolute. FBI Atlanta remains steadfast in its mission to safeguard children from those who seek to harm society’s most vulnerable,” said Paul Brown, Special Agent in Charge of FBI Atlanta. “However, let there be no confusion – this week’s operation is just one chapter in a relentless, year-round effort that our dedicated agents are fully invested in. We will continue to leverage every tool and resource at our disposal to track down child predators and ensure they face justice.” According to U.S. Attorney Hertzberg, the charges, and other information presented in court, the following defendants were arrested in connection with the operation, indicted by federal grand juries seated in the Northern District of Georgia, and have now been arraigned before a United States Magistrate Judge: Members of the public are reminded that the indictments only contain charges.  The defendants are presumed innocent of the charges and it will be the government’s burden to prove the defendants’ guilt beyond a reasonable doubt at trial. United States Attorney Theodore S. Hertzberg and Assistant United States Attorneys James Hwang, Matthew LaGrone, Leanne Marek, and Amy Palumbo are prosecuting these cases. These cases are being investigated by the Federal Bureau of Investigation, with valuable assistance from the Cobb County Police Department, Georgia Bureau of Investigation, and Rome/Floyd Metro Drug Task Force. This effort follows the Department of Justice’s observance of National Child Abuse Prevention Month in April 2025, and underscores the Department’s unwavering commitment to protecting children and raising awareness about the dangers they face. While the Department, including the FBI and U.S. Attorneys’ Offices, investigate and prosecute these crimes every day, April served as a powerful reminder of the importance of preventing these crimes, seeking justice for victims, and raising awareness through community education. The Department is committed to combating child sexual exploitation. These cases were brought as part of Project Safe Childhood, a nationwide initiative to combat the epidemic of child sexual exploitation and abuse launched in May 2006 by the Department. Led by U.S. Attorneys’ Offices and CEOS, Project Safe Childhood marshals federal, state, and local resources to better locate, apprehend, and prosecute individuals who exploit children via the internet, as well as to identify and rescue victims. For more information about Project Safe Childhood, visit www.justice.gov/psc. The Department partners with and oversees funding grants for the National Center for Missing and Exploited Children (NCMEC), which receives and shares tips about possible child sexual exploitation received through its 24/7 hotline at 1-800-THE-LOST and on missingkids.orgLinks to other government and non-government sites will typically appear with the “external link” icon to indicate that you are leaving the Department of Justice website when you click the link.. The Department urges the public to remain vigilant and report suspected exploitation of a child through the FBI’s tipline at 1-800-CALL-FBI (225-5324), tips.fbi.gov,Links to other government and non-government sites will typically appear with the “external link” icon to indicate that you are leaving the Department of Justice website when you click the link. or by calling your local FBI field office. For further information please contact the U.S. Attorney’s Public Affairs Office at USAGAN.PressEmails@usdoj.gov or (404) 581-6280.  The Internet address for the U.S. Attorney’s Office for the Northern District of Georgia is http://www.justice.gov/usao-ndga. Johann Rainer Nix has been sentenced to 20 years in federal prison for production of child sexual abuse material. Nix used social media platforms to entice minors to send him... GAINESVILLE, Ga. – Former Athens-Clarke County Police Officer Amber Nicole Ferguson has been indicted on charges of production and attempted production of child sexual abuse material, possession of child sexual... On August 15, 2025, three defendants, including a convicted sex offender on post-release supervision, pled guilty to federal child enticement and evidence tampering charges. U.S. Attorney Theodore S. Hertzberg handled... Northern District of Georgia
Main Office:
Richard B. Russell Federal Building
75 Ted Turner Dr. SW
Suite 600
Atlanta, GA 30303-3309 Tel: (404) 581-6000
Fax: (404) 581-6181 Have a question about Government Services?"
1885,https://www.fbi.gov/contact-us/field-offices/tampa/news/texas-man-indicted-for-coercion-and-enticement-of-a-minor-to-engage-in-sexual-activity-and-receipt-of-child-sex-abuse-material,14,"An official website of the United States government Tampa, Florida – United States Attorney Roger B. Handberg announces the return of an indictment charging James Anthony Davila (20, Cleburne, TX) with coercion and enticement of a minor to engage in sexual activity and receipt of child sex abuse material. If convicted, Davila faces a mandatory penalty of 10 years, up to life, in federal prison for the coercion and enticement count, and a mandatory 5 years, up to 20 years, in federal prison for receiving child sex abuse material. According to court documents, Davila met a 12-year-old girl online while playing a video game. The two continued to communicate and exchanged sexually explicit photos. Davila later drove from Texas to Florida to pick up the child and engage in sexual acts with her. An indictment is merely a formal charge that a defendant has committed one or more violations of federal criminal law, and every defendant is presumed innocent unless, and until, proven guilty. This case was investigated by the Tampa Police Department and the Federal Bureau of Investigation, with assistance from the Midway (Florida) Police Department and the Johnson County (Texas) Sheriff’s Office. It will be prosecuted by Assistant United States Attorney Ross Roberts. This is another case brought as part of Project Safe Childhood, a nationwide initiative launched in May 2006 by the Department of Justice to combat the growing epidemic of child sexual exploitation and abuse. Led by the United States Attorneys’ Offices and the Criminal Division’s Child Exploitation and Obscenity Section, Project Safe Childhood marshals federal, state, and local resources to locate, apprehend, and prosecute individuals who sexually exploit children, and to identify and rescue victims. For more information about Project Safe Childhood, please visit www.justice.gov/psc. Orlando, Florida – U.S. District Judge Julie S. Sneed has sentenced Dariel Javier Quiles-Davila (27, Kissimmee) to seven years in federal prison for receiving child sexual abuse material. Quiles-Davila was found... Jacksonville, Florida – United States Attorney Gregory W. Kehoe announces the  return of an indictment charging Justin Charles Brown (45, Ocala) with producing child sex abuse material (CSAM) and possessing CSAM. If convicted... Tampa, FL – Earlier today, the Department of Justice announced the results of Operation Relentless Justice, a coordinated enforcement effort to identify, track, and arrest child sex predators. The nationwide... Middle District of Florida
Tampa Office - (Headquarters):
U.S. Attorney's Office
400 North Tampa Street
Suite 3200
Tampa, FL 33602 Have a question about Government Services?"
453,https://www.fbi.gov/contact-us/field-offices/atlanta/news/cobb-county-man-sentenced-to-20-years-for-kidnapping-12-year-old-from-barrow-county,21,"An official website of the United States government GAINESVILLE, Ga. - James Anthony Reynolds, who drove a 12-year-old girl from Barrow County, Georgia, to Acworth, Georgia, and sexually assaulted and then abandoned her in a Walmart parking lot in Chattanooga, Tennessee, has been sentenced to 20 years in federal prison. “Child sexual predators are increasingly exploiting social media platforms to target vulnerable minors,” said U.S. Attorney Ryan K. Buchanan.  “While our federal, state, and local law enforcement partners remain steadfast in identifying these criminals, and our office is committed to prosecuting these individuals to the fullest extent of the law, we strongly urge parents to stay vigilant in monitoring their children’s Internet activity, including their use of apps on electronic devices. Thankfully, the minor victim in this case is safe after being reunited with her family.” “No prison sentence can repair the damage James Anthony Reynolds has done. We hope this sentencing is of great comfort to the victim and her family,” said FBI Atlanta Assistant Special Agent in Charge Sean Burke. “The FBI is committed to partnering with our law enforcement partners to prevent, deter, and punish crimes like these.” “This sentencing represents the determination of our agents and law enforcement partners to catch dangerous predators,” said Chris Hosey, Director, Georgia Bureau of Investigation.  “This should serve as a warning to those who seek to prey on our most vulnerable that the GBI and our partners will never cease in our mission. As the threats to children online continue to grow, we will remain vigilant and adapt our methods to protect our children and hold predators accountable.” “As Sheriff I am very proud of the work all agencies did to catch this predator and get him off the streets so that no one else could possibly fall victim to his crimes,” said Barrow County Sheriff Jud Smith.  “Human trafficking is a real problem and I urge if you or anyone you know might be in trouble to call your local law enforcement or the GA Coalition to Combat Human Trafficking at 866-363-4842.” According to U.S. Attorney Buchanan, the charges and other information presented in court: In May 2020, the victim then 12 years old, met a man online on a social media app. During the early morning hours of May 7, 2020, this man, later identified as James Anthony Reynolds, picked up the child, violently and sexually assaulted her, and drove her to Chattanooga, Tennessee. Reynolds then abandoned the child in a Walmart parking lot. The young girl approached a Walmart employee who, fortunately, was able to help the child reach her parents. James Anthony Reynolds, 25, of Acworth, Georgia, was sentenced to 20 years in prison, to be followed by five years of supervised release.  On November 1, 2023, Reynolds pleaded guilty to kidnapping. He continues to face additional charges related to this case in state court. This case was investigated by the Georgia Bureau of Investigation, Barrow County Sheriff’s Office, and the Federal Bureau of Investigation. Assistant U.S. Attorney Jennifer Keen prosecuted the case. This case is being brought as part of Project Safe Childhood. In February 2006, the Attorney General launched Project Safe Childhood, a nationwide initiative designed to protect children from online exploitation and abuse.  Led by the United States Attorney’s Offices around the country, Project Safe Childhood marshals federal, state and local resources to apprehend and prosecute individuals who exploit children. For more information about Project Safe Childhood, please visit www.projectsafechildhood.gov.Links to other government and non-government sites will typically appear with the “external link” icon to indicate that you are leaving the Department of Justice website when you click the link. For further information please contact the U.S. Attorney’s Public Affairs Office at USAGAN.PressEmails@usdoj.gov or (404) 581-6016.  The Internet address for the U.S. Attorney’s Office for the Northern District of Georgia is http://www.justice.gov/usao-ndga. Johann Rainer Nix has been sentenced to 20 years in federal prison for production of child sexual abuse material. Nix used social media platforms to entice minors to send him... GAINESVILLE, Ga. – Former Athens-Clarke County Police Officer Amber Nicole Ferguson has been indicted on charges of production and attempted production of child sexual abuse material, possession of child sexual... ATLANTA - Rico Deville Buice and David Estevan Montillo Diaz have been arrested and charged by criminal complaints with conspiracy to possess with intent to distribute fentanyl. Buice and Diaz... Northern District of Georgia
Main Office:
Richard B. Russell Federal Building
75 Ted Turner Dr. SW
Suite 600
Atlanta, GA 30303-3309 Tel: (404) 581-6000
Fax: (404) 581-6181 Have a question about Government Services?"
231,https://www.fbi.gov/contact-us/field-offices/charlotte/news/statesville-man-sentenced-to-15-years-in-prison-for-possession-and-receipt-of-child-pornography,19,"An official website of the United States government STATESVILLE, N.C. – Jessie Leroy Glass, Jr., 50, of Statesville, was sentenced to 180 months in prison followed by a lifetime of supervised release for possession and receipt of child pornography, announced Dena J. King, U.S. Attorney for the Western District of North Carolina. U.S. District Judge Kenneth D. Bell also ordered Glass to register as a sex offender after he is released from prison and to pay $5,000 in fines and $6,000 in restitution. Robert M. DeWitt, Special Agent in Charge of the Federal Bureau of Investigation (FBI), Charlotte Division, Kyle D. Burns, Acting Special Agent in Charge of Homeland Security Investigations (HSI) in North Carolina and South Carolina, and Sheriff Darren Campbell of the Iredell County Sheriff’s Office join U.S. Attorney King in making today’s announcement. According to trial evidence, witness testimony and filed court documents, between January and February 2020, Glass received and possessed images and videos of child pornography. As trial evidence established, the Iredell County Sheriff’s Office initiated an investigation into Glass after an individual alerted law enforcement about Glass’s possession of child pornography. Over the course of the investigation, law enforcement recovered two cell phones associated with Glass. A forensic analysis of the cell phones revealed that they contained images and videos depicting the sexual abuse of children, including infants and toddlers.  In June 2023, a federal jury convicted Glass on all counts. The Court ordered that Glass not possess electronic devices while he was out on bond both before and after the jury convicted him at trial. At today’s sentencing hearing, the Court granted the government’s request for a higher sentence after the Court found that Glass violated the conditions of his bond on two occasions by possessing electronic devices, including cell phones, that he hid from his supervising probation officer. One of the secret cell phones that Glass possessed after his conviction and while he was on bond contained cartoon images depicting the sexual abuse of children. Glass is in federal custody. He will be transferred to the custody of the federal Bureau of Prisons upon designation of a federal facility. In making today’s announcement, U.S. Attorney King commended the FBI, HSI, and the Iredell County Sheriff’s Office for their investigation of the case. Assistant United States Attorneys Kimlani Ford and Stephanie Spaugh of the U.S. Attorney’s Office in Charlotte prosecuted the case. This case was brought as part of Project Safe Childhood, a nationwide initiative to combat the growing epidemic of child sexual exploitation and abuse, launched in May 2006 by the Department of Justice. Led by U.S. Attorneys’ Offices and the Criminal Division’s Child Exploitation and Obscenity Section (CEOS), Project Safe Childhood marshals federal, state and local resources to better locate, apprehend and prosecute individuals who exploit children via the Internet, as well as to identify and rescue victims. For more information about Project Safe Childhood, please visit www.projectsafechildhood.gov.Links to other government and non-government sites will typically appear with the “external link” icon to indicate that you are leaving the Department of Justice website when you click the link. Western North Carolina
Main Office:
227 West Trade St.
Suite 1650
Charlotte, NC 28202 Charlotte: (704) 344-6222
Asheville: (828) 271-4661 Have a question about Government Services?"
1725,https://www.fbi.gov/contact-us/field-offices/seattle/news/wapato-man-sentenced-to-prison-for-making-unlawful-sexual-contact-with-a-13-year-old-child,13,"An official website of the United States government Yakima, Washington – United States Attorney Vanessa Waldref announced that on January 24, 2025, United States District Judge Mary K. Dimke sentenced Geordell Devon Arthur, age 23, of Wapato, Washington, to 12 months in federal prison on one count of unlawful sexual contact. Judge Dimke also imposed 5 years of supervised release. Arthur will be required to register as a sex offender. At sentencing, Arthur faced a maximum sentence of two years imprisonment, and he was sentenced within the applicable sentencing guidelines range for his offense. According to court documents and information presented at the sentencing hearing, Arthur, who was 19 at the time, made unlawful sexual contact with a 13-year-old girl at a location on the Yakama Nation Indian Reservation on or around May 10, 2021. The victim explained to investigators that Arthur’s friends confronted the victim and threatened her with harm if she spoke to law enforcement. “The harm to victims in cases like these cannot be understated,” said U.S. Attorney Waldref. “It takes courage for victims to come forward, especially when an abuser attempts to silence them. My office is committed to prioritizing offenses against our community’s youngest and most vulnerable victims.” “Mr. Arthur assaulted and then tried to intimidate his victim into silence.” said W. Mike Herrington, Special Agent in Charge of the FBI’s Seattle field office. “However, she displayed courage instead of fear and now her attacker is headed to prison. I applaud her actions as well as those of the investigators who seek justice for victims of these appalling crimes.” The FBI and the Yakama Nation Police Department investigated the case. Assistant United States Attorney Michael Murphy prosecuted the case. Public Affairs Specialist USAWAE.Media@usdoj.gov Eastern District of Washington
Main Office:
920 W Riverside Ave, Suite 340
Spokane, WA 99201 By Mail: P.O. Box 1494, Spokane, WA 99201 Spokane: (509) 353-2767
Yakima: (509) 454-4425 Have a question about Government Services?"
1547,https://www.fbi.gov/contact-us/field-offices/saltlakecity/news/texas-man-sentenced-to-imprisonment-for-enticement-of-a-minor,11,"An official website of the United States government SALT LAKE CITY, Utah – Joshua Michael Bowden, 43, of Dallas, Texas, was sentenced to 120 months’ imprisonment after he admitted to attempting to engage in sexual acts with an 11-year-old and was convicted of coercion and enticement of a minor. According to court documents and statements made at Bowden’s change of plea and sentencing hearing, on September 28, 2023, while in Utah for a business trip, he began engaging in an online conversation with an individual he thought was the father of an 11-year-old boy. The individual Bowden was communicating with was an undercover officer. During communication, Bowden expressed his interest to engage in sexual acts with the 11-year-old boy. When Bowden arrived at the meet up location to act on his interest, he was arrested. A search of Bowden’s phone found child sexual abuse material. Acting United States Attorney Felice John Viti of the District of Utah made the announcement. The case was investigated by the FBI's Child Exploitation and Human Trafficking Task Force. Assistant United States Attorney Joey Blanch of the U.S. Attorney’s Office for the District of Utah prosecuted the case. This case was brought as part of Project Safe Childhood, a nationwide initiative to combat the growing epidemic of child sexual exploitation and abuse launched in May 2006 by the Department of Justice. Led by U.S. Attorneys’ Offices and CEOS, Project Safe Childhood marshals federal, state, and local resources to better locate, apprehend and prosecute individuals who exploit children via the Internet, as well as to identify and rescue victims. For more information about Project Safe Childhood, please visit https://www.justice.gov/psc. SALT LAKE CITY, Utah – Adam Richard Jacobs, 35, of Woods Cross, Utah, was sentenced to 120 months’ imprisonment for child exploitation crimes after he admitted to possessing a hidden... Salt Lake City, Utah – A federal jury in Salt Lake City returned a guilty verdict today against a Utah County man after he sexually abused a 10-year-old girl and... SALT LAKE CITY, Utah – Daniel David Egli, 51, of South Jordan, Utah, was sentenced today to 210 months’ imprisonment after he was convicted in October 2024 by a federal... Home Office:
111 South Main Street
Suite 1800
Salt Lake City, Utah 84111-2176 Salt Lake City: (801) 524-5682
St. George: (435) 634-4270 Have a question about Government Services?"
1321,https://www.fbi.gov/contact-us/field-offices/anchorage/news/shaktoolik-man-pleads-guilty-to-cyberstalking-sexually-exploiting-a-child,9,"An official website of the United States government FAIRBANKS, Alaska – A Shaktoolik man pleaded guilty today to cyberstalking and sexually exploiting a child to produce child pornography. According to court documents, between December 2021 and July 2023, Matthew Jackson, 23, used a phone to send messages to three 15-year-old victims asking them to create and send him pictures and videos depicting sexually explicit conduct. All three victims sent the visuals Jackson requested. During that same time period, Jackson also asked an adult victim for nude images. The adult victim sent Jackson nude images as requested. Jackson then began harassing and threating the adult victim via messaging platforms. Jackson alleged he could make money by selling the images, and that he would sell them if the adult victim refused to engage in sexual intercourse with him. He is scheduled to be sentenced on Aug. 22, 2025, and faces a between 15 years and life in prison. A federal district court judge will determine any sentence after considering the U.S. Sentencing Guidelines and other statutory factors. U.S. Attorney Michael J. Heyman for the District of Alaska and Special Agent in Charge Rebecca Day of the FBI Anchorage Field Office made the announcement. The FBI Anchorage Field Office, with assistance from the Alaska State Troopers, investigated the case. Assistant U.S. Attorney Carly Vosacek prosecuted the case. Reagan Zimmerman-Hartzheim Public Affairs Officer reagan.hartzheim@usdoj.gov JUNEAU, Alaska – A federal grand jury in Alaska returned an indictment this week charging a former Ketchikan church elder with sexually exploiting a child outside the U.S. and with... JUNEAU, Alaska – A federal grand jury in Alaska returned an indictment this week charging a Pelican man with advertising and distributing child sexual abuse material (CSAM). This case is... FAIRBANKS, Alaska – A federal grand jury in Alaska returned an indictment this week charging a Kipnuk man with multiple child pornography offenses. This case is one of three cases... District of Alaska
Main Office:
222 West 7th Avenue, Room 253, #9
Anchorage, Alaska 99513 Telephone: 907-271-5071 
Fax Line: 907-271-2344 Have a question about Government Services?"
1940,https://www.fbi.gov/contact-us/field-offices/losangeles/news/central-coast-man-sentenced-to-more-than-11-years-in-federal-prison-for-receiving-child-pornography-weeks-after-release-from-state-prison,15,"An official website of the United States government LOS ANGELES – A Santa Barbara County man was sentenced today to 135 months in federal prison for receiving thousands of videos containing child sexual abuse material (CSAM) within one month of his parole from California state prison following his conviction for internet-related child sexual exploitation crimes. Giovanni Gonzalez, 34, of Carpinteria, was sentenced by United States District Judge R. Gary Klausner, who also ordered him to pay $24,000 in restitution. Gonzalez pleaded guilty on February 5 to one count of receipt of child pornography. “Within days of his release from state prison for despicable acts he committed against children, this defendant returned to his deplorable ways, obtaining thousands of videos showcasing the sexual exploitation of kids,” said United States Attorney Martin Estrada. “Protecting our children is central to my office’s mission and we will continue to use all available tools to prosecute those who participate in this wicked marketplace that traffics in child abuse.” “Sexual exploitation of children is unacceptable and will not be tolerated in our society,” said Akil Davis, the Assistant Director in Charge of the FBI's Los Angeles Field Office. “This case underscores the FBI's commitment to investigate all offenders who cause harm to our children, and we will ensure these individuals no longer pose a threat to our communities.” According to his plea agreement, on December 1, 2022, Gonzalez was paroled from California state prison following a sentence of more than 17 years for posing as a teenage girl online and coercing at least eight minor female victims into engaging in sex acts and sending him the images, as well as for possessing and sharing CSAM on the internet. Later that month, Gonzalez sought out and began receiving CSAM from sources, including one on WhatsApp, a computer software application on his mobile phone. On December 28, 2022, Gonzalez knowingly received from one source numerous files of CSAM. Upon receiving this material on WhatsApp, Gonzalez saved them to the memory card of his mobile phone. On January 7, 2023, Gonzalez turned over his mobile phone to his parole officer pursuant to his search conditions. Upon inspection, law enforcement found in Gonzalez’s telephone approximately 2,684 videos containing CSAM, of which several depicted prepubescent minors engaged in sexually explicit conduct or sexual exploitation of an infant or toddler. The FBI and the Santa Maria Police Department investigated this matter. The California Department of Corrections and Rehabilitation and the Ventura County Sheriff’s Office provided assistance. Assistant United States Attorney Jeremy K. Beecher of the International Narcotics, Money Laundering, and Racketeering Section prosecuted this case. Ciaran McEvoy
Public Information Officer
ciaran.mcevoy@usdoj.gov
(213) 894-4465 A federal grand jury today returned a six-count indictment against four members of a far-left, anti-capitalist, and anti-government group that allegedly plotted to set off bombs in Southern California on... Sixteen members and associates of the San Gabriel Valley-based, Mexican Mafia-linked Puente-13 street gang were arrested today on federal criminal complaints alleging their involvement in one kidnapping, two shootings, illegal... Four members of an anti-capitalist and anti-government group that calls for violence against United States officials have been arrested for allegedly plotting to attack two U.S. companies with improvised explosive... Central District of California
312 N. Spring St. Suite 1200
Los Angeles, CA 90012 Phone: (213) 894-2400
Fax: (213) 894-0141 Have a question about Government Services?"
1501,https://www.fbi.gov/contact-us/field-offices/buffalo/news/steuben-county-sheriffs-deputy-arrested-on-child-pornography-charges,11,"An official website of the United States government ROCHESTER, NY—U.S. Attorney Michael DiGiacomo announced today that Stuart J. McHenry, 34, of Hornell, NY, was arrested and charged by criminal complaint with distribution and receipt of child pornography, which carries a mandatory minimum penalty of five years in prison, a maximum of 20 years, and a fine of up to $250,000. Assistant U.S. Attorney Katelyn M. Hartford, who is handling the case, stated that according to the complaint, on July 5, 2024, the National Center for Missing and Exploited Children (NCMEC) received a CyberTip from the instant messaging application Kik, which stated that Kik user “acman990,” uploaded approximately 24 files of suspected child pornography. A review of the files found that approximately 22 of the files constituted child pornography, which he sent to other users via private message. Subsequent investigation traced the account to the defendant. During the course of the investigation, it was determined that McHenry works as a deputy for Steuben County Sheriff’s Office. On October 18, 2024, investigators seized two cellular telephones during the execution of a search warrant at McHenry’s Hornell residence. A forensic review of one of the phones determined that Kik was previously installed on the phone and located evidence of use of the Kik username acman990. A review of McHenry’s iCloud account recovered a number of sexually explicit conversations and child pornography on Kik, including the videos reported in the CyberTip as well as additional videos and images of child pornography. McHenry made an initial appearance this afternoon before U.S. Magistrate Judge Mark W. Pedersen and was held pending a detention hearing. The complaint is the result of an investigation by the New York State Police, under the direction of Major Kevin Sucher, the Federal Bureau of Investigation, under the direction of Special Agent-in-Charge Matthew Miraglia, and the Steuben County Sheriff’s Office, under the direction of Sheriff Jim Allard. The fact that a defendant has been charged with a crime is merely an accusation and the defendant is presumed innocent until and unless proven guilty. U.S. Attorney Michael DiGiacomo announced today that Joseph Hudson, III, 26, of Williamson, NY, who was convicted of possession of child pornography following a previous conviction for the sexual abuse... U.S. Attorney Michael DiGiacomo announced today that Marcus Elliott, 40, of Amherst, NY, pleaded guilty before U.S. District Judge Lawrence J. Vilardo to receipt of child pornography, which carries a... U.S. Attorney Michael DiGiacomo announced today that Anthony Burris, 35, of Ellicottville, NY, who was convicted of two counts of enticing travel to engage in sexual activity, was sentenced to... Western District of New York 138 Delaware Ave.
Buffalo, NY 14202 100 State Street Suite 500
Rochester, NY 14614 Buffalo: (716) 843-5700 Rochester: (585) 263-6760 Have a question about Government Services?"
